,parameters,mean,std,2.5q,25q,50q,75q,97.5q,mc err
355,alpha_subj(Neutral).1063,0.43164855739808294,6.232652964111807,-10.301292913217388,-7.745801537399984,2.8503801742438384,4.808060760441847,8.423493224168304,0.5969724935082913
356,alpha_subj(Neutral).1065,0.45083884052274636,6.2281576726089165,-10.331786702201303,-7.718580157517146,2.900751518507065,4.777897616643973,8.37958025359714,0.5990423421940201
357,alpha_subj(Neutral).1066,0.5312829171697504,6.099811435210304,-10.202009063263148,-7.47033715496361,2.8896797727502124,4.7156529958805695,8.380576882887278,0.5824206878425604
358,alpha_subj(Neutral).1067,0.4756664163013926,6.200479894252634,-10.327004215636203,-7.719591463615683,2.9187232111405894,4.687290474310707,8.859352596264355,0.5948992324230277
359,alpha_subj(Neutral).1069,0.6884328015212977,6.064018550068331,-10.10830199311956,-7.311685774308672,3.03668010114329,4.784383301415871,8.755381701448492,0.5806987585094421
360,alpha_subj(Neutral).1070,0.5886035671528943,6.1656134575274635,-10.15691826344167,-7.4825113618123655,3.0445588258283705,4.782516781130192,8.49894598209543,0.5893389841042774
361,alpha_subj(Neutral).1071,0.49467839442187356,6.256967082430124,-10.309419535515474,-7.632960056349017,2.9375674534333394,4.7948610607799695,8.2632357571364,0.5948320562701136
362,alpha_subj(Neutral).1072,0.42829107214490797,6.249415628268478,-10.331567005180585,-7.719941249067416,2.9534258131984013,4.730328430609102,8.320626585761428,0.6011343597790934
363,alpha_subj(Neutral).1073,0.4834485258254047,6.152699022810723,-10.208423717606111,-7.559507804203177,2.9052541017833717,4.685453980659754,8.518912055601332,0.5898536572740772
364,alpha_subj(Neutral).1074,0.4793872390505403,6.184994906931678,-10.269453984520995,-7.70004438594182,2.9032971209299387,4.752017748637817,8.38341106362374,0.5952193937577996
365,alpha_subj(Neutral).1076,0.4713971702612295,6.143974774100176,-10.24158413652394,-7.565324447930973,2.9088274360715274,4.718927277593494,8.480851861136195,0.5881218319900705
366,alpha_subj(Neutral).1077,0.5125864307866229,6.154662808208203,-10.347443647863175,-7.611773274342131,2.8607653844245307,4.758872547530072,8.39178919868299,0.5892325284974681
367,alpha_subj(Neutral).1078,0.6039269842195875,6.107194740151692,-10.06827396913711,-7.605425523617885,3.0402033133518422,4.7312319602520105,8.593649717523189,0.5868261900415339
368,alpha_subj(Neutral).1079,0.5344221522522009,6.097642116425414,-10.21983262934003,-7.5450184471717865,2.9492123393595673,4.730451263834318,8.274461625546024,0.5860361614805041
369,alpha_subj(Neutral).1080,0.504671414750275,6.108994089895628,-10.150080897988765,-7.491768469836322,2.864479411648916,4.715759138100796,8.217491242032395,0.5821713482685842
370,alpha_subj(Neutral).1081,0.39504006463116426,6.244976724463379,-10.56384448672779,-7.705362860948412,2.87531049015658,4.7188855773839995,8.216967889563769,0.5991967037665372
371,alpha_subj(Neutral).1083,0.5304816606652221,6.048402736075227,-10.144471247879869,-7.617870609715862,2.904962265136547,4.772156585881162,8.123276597608914,0.5838758759489531
372,alpha_subj(Neutral).1084,0.5636197962558411,6.104799612533908,-10.132942952388108,-7.541996472509589,2.9360393009488988,4.725666663044669,8.509889817712306,0.5827170209815979
373,alpha_subj(Neutral).1087,0.5308823467586066,6.105653219301455,-10.155018325137963,-7.439989587267568,2.8744173204443166,4.746427204590937,8.350408397612393,0.5842536430694982
374,alpha_subj(Neutral).1088,0.4382950727368631,6.160759057021499,-10.219857519953015,-7.6304267511426636,2.8877353533748327,4.664534539025103,8.384058516853727,0.591680268072943
375,alpha_subj(Neutral).1091,0.5793384788128018,6.227244878559463,-10.273232335154576,-7.540062716628189,3.07069062946226,4.833738656579094,8.591928630158538,0.5909747697011531
376,alpha_subj(Neutral).1092,0.5141464561544793,6.112794578251522,-10.172953086582957,-7.586609740954614,2.8655019770884804,4.725283714178784,8.318385825373028,0.5826204814823481
377,alpha_subj(Neutral).1093,0.518527905353251,6.237054272747739,-10.227703442840012,-7.705424685932994,2.912696464174865,4.718899117190646,8.629955540204683,0.5932385367719288
378,alpha_subj(Neutral).1096,0.5083531943547496,6.1193861688360816,-10.105548482240408,-7.598718471748285,2.8924899342242707,4.749158385071248,8.406157616510907,0.586849995516709
379,alpha_subj(Neutral).1097,0.5140571447433273,6.189861091654847,-10.323932218074477,-7.521694679927416,2.995302158087876,4.75834365252739,8.338088613464503,0.5900411909894154
380,alpha_subj(Neutral).1099,0.47746118025191175,6.14966688385618,-10.279923643428681,-7.616247114726401,2.868037286538562,4.739707627443974,8.233033855420251,0.5892667056323949
381,alpha_subj(Neutral).1100,0.42912921281779015,6.238496611077343,-10.31733561295094,-7.63898992781788,2.8391983447272384,4.780142953520962,8.542868976724979,0.5943709127778194
382,alpha_subj(Neutral).1101,0.4876237126679307,6.136355252557544,-10.24673797125805,-7.61023488589666,2.900809826033389,4.749618089888255,8.302801983897377,0.5868374810825485
