,parameters,mean,50q
802,pos_alpha_subj(Stressed).1052,0.12905257422500072,0.15239649263632604
803,pos_alpha_subj(Stressed).1053,0.27677993434540155,0.2264042958147581
804,pos_alpha_subj(Stressed).1054,0.2096289589753405,0.21126533301162012
805,pos_alpha_subj(Stressed).1056,0.4552665278228818,0.4117101727296443
806,pos_alpha_subj(Stressed).1057,0.29306672028778163,0.27075334936854495
807,pos_alpha_subj(Stressed).1058,0.16202533191305513,0.1605746251345384
808,pos_alpha_subj(Stressed).1061,0.0975824585724736,0.0902679803112063
809,pos_alpha_subj(Stressed).1063,0.41332891363273183,0.36412721522584285
810,pos_alpha_subj(Stressed).1065,0.11890658415881203,0.14113218358376914
811,pos_alpha_subj(Stressed).1066,0.20584955325582768,0.18862466064698602
812,pos_alpha_subj(Stressed).1067,0.32321764872534575,0.30908079261313637
813,pos_alpha_subj(Stressed).1069,0.09370445110945347,0.06308904568985403
814,pos_alpha_subj(Stressed).1070,0.19510917145006695,0.18139760143626915
815,pos_alpha_subj(Stressed).1071,0.16109000430536388,0.15002477109882595
816,pos_alpha_subj(Stressed).1072,0.21296618377723533,0.207911883143149
817,pos_alpha_subj(Stressed).1073,0.14805441064232802,0.14808491699761248
818,pos_alpha_subj(Stressed).1074,0.2690481460741253,0.25374470663709364
819,pos_alpha_subj(Stressed).1076,0.20110730855230496,0.18972540286651912
820,pos_alpha_subj(Stressed).1077,0.2749155857035052,0.2680020076950373
821,pos_alpha_subj(Stressed).1078,0.24667418922607132,0.24597389135741812
822,pos_alpha_subj(Stressed).1079,0.1266626357137985,0.12646810078045137
823,pos_alpha_subj(Stressed).1080,0.26826606179161333,0.24471862718168422
824,pos_alpha_subj(Stressed).1081,0.10132891817614997,0.08168654978244747
825,pos_alpha_subj(Stressed).1083,0.08593068451596762,0.05046405275741248
826,pos_alpha_subj(Stressed).1084,0.08438858834419308,0.06617316245680262
827,pos_alpha_subj(Stressed).1087,0.18139401550668638,0.16840741759344438
828,pos_alpha_subj(Stressed).1088,0.11725836519541723,0.09762276494647545
829,pos_alpha_subj(Stressed).1091,0.1615695286438927,0.14514204774392497
830,pos_alpha_subj(Stressed).1092,0.22041501650387257,0.2189018263166069
831,pos_alpha_subj(Stressed).1093,0.19090035210143805,0.17108583250994458
832,pos_alpha_subj(Stressed).1096,0.23142420987622078,0.21172220496825206
833,pos_alpha_subj(Stressed).1097,0.209193003381401,0.20479752018754058
834,pos_alpha_subj(Stressed).1099,0.11466771593238623,0.12169620940993547
835,pos_alpha_subj(Stressed).1100,0.17935488107375622,0.15070059304081776
836,pos_alpha_subj(Stressed).1101,0.1271186691184417,0.12381556104150349
837,pos_alpha_subj(Stressed).1102,0.2950714794220162,0.25890341286002877
838,pos_alpha_subj(Stressed).1104,0.16065208540869297,0.13619005366606537
839,pos_alpha_subj(Stressed).1106,0.20075803412566837,0.213813476631463
840,pos_alpha_subj(Stressed).1107,0.4399782748872797,0.39688404816973694
841,pos_alpha_subj(Stressed).1109,0.11331326751655768,0.10908617245003607
842,pos_alpha_subj(Stressed).1110,0.2934156978037486,0.26286261346344586
843,pos_alpha_subj(Stressed).1112,0.29480367884646724,0.272238218026186
844,pos_alpha_subj(Stressed).1114,0.16097221029267436,0.2002712910701979
845,pos_alpha_subj(Stressed).1115,0.17630032720615976,0.16909391164383752
846,pos_alpha_subj(Stressed).1119,0.3923291593143146,0.3467486644522358
847,pos_alpha_subj(Stressed).1123,0.28561794702488214,0.2768709092709621
848,pos_alpha_subj(Stressed).1124,0.40049840983218404,0.36584554555251236
849,pos_alpha_subj(Stressed).1125,0.10508145997044015,0.1182597647540962
850,pos_alpha_subj(Stressed).1128,0.21188919913856263,0.1909902304196879
851,pos_alpha_subj(Stressed).1130,0.2503440805426438,0.23324345603597124
852,pos_alpha_subj(Stressed).1141,0.24938409379460144,0.24407999624769086
853,pos_alpha_subj(Stressed).1143,0.13967723903109022,0.137983118396851
854,pos_alpha_subj(Stressed).1144,0.111309384959635,0.12074580783647325
855,pos_alpha_subj(Stressed).1145,0.20005501349989555,0.19429099793915347
856,pos_alpha_subj(Stressed).1147,0.37835997769267127,0.3492473226506575
857,pos_alpha_subj(Stressed).1148,0.11287757168713827,0.13583847220552844
858,pos_alpha_subj(Stressed).1149,0.43658316382827445,0.3766520360096004
859,pos_alpha_subj(Stressed).1151,0.352780765304762,0.32214036841088617
860,pos_alpha_subj(Stressed).1153,0.2146703307764445,0.1744602403172151
861,pos_alpha_subj(Stressed).1155,0.16599308899194815,0.15584092560505472
862,pos_alpha_subj(Stressed).1157,0.19632208903235598,0.17969631710266398
863,pos_alpha_subj(Stressed).1158,0.24738289912135725,0.22801521115913267
864,pos_alpha_subj(Stressed).1159,0.15102863787907866,0.14334980690722057
865,pos_alpha_subj(Stressed).1160,0.15260608981921472,0.15760277844946924
866,pos_alpha_subj(Stressed).1161,0.3091987596201165,0.2864219627824143
867,pos_alpha_subj(Stressed).1162,0.29083489573950305,0.2577541094169513
868,pos_alpha_subj(Stressed).1163,0.11517857458090748,0.11752859017556527
869,pos_alpha_subj(Stressed).1164,0.13454472572549211,0.14116865925358163
870,pos_alpha_subj(Stressed).1166,0.2364093361505191,0.2213082183936378
871,pos_alpha_subj(Stressed).1168,0.15689866348646941,0.15047883766824297
872,pos_alpha_subj(Stressed).1169,0.48509130455687893,0.42985537606325724
873,pos_alpha_subj(Stressed).1172,0.19212181088056887,0.16046936765202133
874,pos_alpha_subj(Stressed).1173,0.2547153521016446,0.23804676880715933
875,pos_alpha_subj(Stressed).1174,0.3963687221768657,0.3572292338142466
876,pos_alpha_subj(Stressed).1175,0.13132088988770294,0.1406320005757369
877,pos_alpha_subj(Stressed).1180,0.28739837519663314,0.27337885419013797
878,pos_alpha_subj(Stressed).1184,0.13888819521919732,0.08851492794989607
879,pos_alpha_subj(Stressed).1188,0.11772322787222418,0.1213276103619464
880,pos_alpha_subj(Stressed).1190,0.1361221621805929,0.16125441545230038
881,pos_alpha_subj(Stressed).1197,0.137673371948761,0.17215445745581448
882,pos_alpha_subj(Stressed).1199,0.12388322488159785,0.131468620621684
883,pos_alpha_subj(Stressed).1200,0.4849619408068373,0.42445374318173057
884,pos_alpha_subj(Stressed).1201,0.20925469042364106,0.17947634466557058
885,pos_alpha_subj(Stressed).1202,0.1944541728897101,0.1853642094583783
886,pos_alpha_subj(Stressed).1203,0.09430717490814239,0.07867870564777946
887,pos_alpha_subj(Stressed).1204,0.21890453544332192,0.21784274283131883
888,pos_alpha_subj(Stressed).1205,0.4150296307245466,0.36957423946619894
889,pos_alpha_subj(Stressed).1206,0.27806313937071575,0.24684405822026675
890,pos_alpha_subj(Stressed).1207,0.25277596572712835,0.22848560558023664
891,pos_alpha_subj(Stressed).1208,0.15528325138732466,0.1576143801480395
892,pos_alpha_subj(Stressed).1214,0.13520805412252102,0.11856588645835811
893,pos_alpha_subj(Stressed).1217,0.11783189914432543,0.1291954888693368
894,pos_alpha_subj(Stressed).1218,0.28820208901049493,0.26594800698280746
895,pos_alpha_subj(Stressed).1219,0.33575587908983423,0.3035309894703615
896,pos_alpha_subj(Stressed).1220,0.32926378484474395,0.3065258595279131
897,pos_alpha_subj(Stressed).1222,0.20917204121751667,0.18196660045114812
898,pos_alpha_subj(Stressed).1223,0.2068221760882021,0.1958342351016098
899,pos_alpha_subj(Stressed).1224,0.15902052450361562,0.14715409977904217
900,pos_alpha_subj(Stressed).1225,0.14128139650863475,0.1515127850299178
901,pos_alpha_subj(Stressed).1226,0.3320532116162091,0.28949017343917366
902,pos_alpha_subj(Stressed).1227,0.28427524057856207,0.25913719767681725
903,pos_alpha_subj(Stressed).1228,0.1314883737103468,0.10487263793479862
904,pos_alpha_subj(Stressed).1229,0.19532088623486202,0.17527421683394864
905,pos_alpha_subj(Stressed).1230,0.1812076350733884,0.1480511220260133
906,pos_alpha_subj(Stressed).1231,0.28850367755934864,0.2727635853867193
907,pos_alpha_subj(Stressed).1232,0.19100516865831577,0.1647802503762183
908,pos_alpha_subj(Stressed).1237,0.30739138499446206,0.3061726634762117
909,pos_alpha_subj(Stressed).1243,0.21117206994855534,0.21994631445724538
910,pos_alpha_subj(Stressed).1247,0.16667813902594242,0.17999117312373464
911,pos_alpha_subj(Stressed).1249,0.2955479241512207,0.2677849463632466
